611, 25.0 
612, 49.5 
613, 64.5 
614, 56.5 
615, 14.625 
616, -0.75 
617, 104.875 
618, 184.125 
619, 124.625 
620, 13.875 
621, -7.5 
622, -38.125 
623, -78.25 
624, 38.0 
625, 51.375 
626, -19.25 
627, -31.75 
628, -0.125 
629, -72.875 
630, -84.625 
631, 24.5 
632, 67.125 
633, 6.5 
634, -1.5 
635, -41.875 
636, -91.5 
637, -107.5 
638, -20.25 
639, 38.375 
640, -65.75 
641, -79.0 
642, -90.0 
643, -105.5 
644, -99.25 
645, 1.125 
646, 31.875 
647, -91.0 
648, -92.5 
649, -56.875 
650, -70.5 
651, -68.375 
652, -13.125 
653, 14.875 
654, -41.0 
655, -10.625 
656, -12.5 
657, -56.0 
658, -62.0 
659, 1.375 
660, 53.0 
661, -11.75 
662, 5.75 
663, -24.875 
664, -64.375 
665, -48.375 
666, 51.0 
667, 104.0 
668, 40.875 
669, 63.0 
670, 51.25 
671, -28.375 
672, 37.25 
673, 136.0 
674, 229.875 
675, 248.25 
676, 318.625 
677, 266.75 
678, 268.5 
679, 364.625 
680, 473.625 
681, 679.125 
682, 642.0 
683, 685.625 
684, 634.25 
685, 605.0 
686, 433.0 
687, -490.25 
688, -605.875 
689, -911.375 
690, -1033.75 
691, -1160.5 
692, -1181.75 
693, -1113.0 
